B
300
319 534
623 1 1352 195 0.9187588837139452 0.005397920020731417 0
13 29 0 30 1121239.0 54 1925248.0 77 2960874.0 101 2034607.0 125 2836425.0 149 1634971.0 172 1427893.0 196 1175630.0 220 1847001.0 243 1144381.0 267 1702975.0 268 0
0
624 1 1010 125 0.9232784876956729 0.12474689605944769 0
15 7 0 8 1987623.0 32 2007719.0 57 1306501.0 81 1748493.0 105 1421719.0 130 785084.0 154 681328.0 178 688457.0 203 282326.0 227 389344.0 251 708342.0 276 826891.0 300 1026361.0 301 0
0
625 1 1402 210 0.9146961170288853 0.01805924517192713 0
8 93 0 94 1520210.0 118 2042616.0 141 1908226.0 165 1670461.0 188 1466266.0 212 1511776.0 213 0
1 624
626 1 1189 171 0.9106821824327972 0.002055921993245574 0
9 84 0 85 592649.0 110 1604857.0 134 1200294.0 159 2002952.0 184 2234734.0 208 1453481.0 233 1654692.0 234 0
1 624
627 1 926 269 0.9272161915448404 0.05759393945604323 0
9 21 0 22 1899269.0 45 2445431.0 69 2458450.0 93 1268539.0 116 1363762.0 139 1265920.0 163 986583.0 164 0
3 624 625 626
628 1 750 194 0.9207046887970634 0.0712638994606793 0
9 127 0 128 1294858.0 154 1216461.0 180 781434.0 205 976867.0 231 739218.0 257 1030126.0 283 1156708.0 284 0
0
629 1 1041 20 0.9177299097674076 0.13519615311811956 0
11 59 0 60 742926.0 86 1005786.0 113 1858677.0 139 2751540.0 165 3418600.0 192 2434739.0 218 1608143.0 245 762594.0 271 788273.0 272 0
1 628
630 1 943 240 0.9271500988428398 0.011169797102980366 0
9 3 0 4 1125757.0 28 1082813.0 51 1406165.0 75 1063574.0 99 1126720.0 122 835229.0 146 814083.0 147 0
0
631 1 1356 178 0.9184103222964952 0.10121778044750805 0
13 55 0 56 2120941.0 80 1565910.0 104 1843301.0 128 2603885.0 152 1678261.0 177 2493679.0 201 1910871.0 225 2122012.0 249 2120973.0 273 1576160.0 297 1301557.0 298 0
1 630
632 1 1029 169 0.9121403614437874 0.03223011261724676 0
13 23 0 24 1908376.0 49 1605072.0 73 907103.0 97 1547402.0 122 1933985.0 147 1129002.0 171 923989.0 195 1067684.0 220 1046522.0 245 1216678.0 269 2342702.0 270 0
0
633 1 760 305 0.927805925331677 0.0856568637387093 0
9 156 0 157 2014224.0 180 1953511.0 204 1446368.0 227 1110116.0 250 1420163.0 274 1453057.0 297 1237375.0 298 0
1 632
634 1 715 197 0.9241755954465352 0.04102846083259015 0
7 180 0 181 1479274.0 207 1161012.0 233 918628.0 259 872653.0 285 660027.0 286 0
1 632
635 1 1163 3 0.9170310790763482 0.12088017496643291 0
14 11 0 12 2498800.0 38 2703197.0 64 1974225.0 90 1590039.0 116 1417878.0 142 1505281.0 168 858083.0 194 635302.0 220 880137.0 246 702235.0 272 744370.0 298 927634.0 299 0
0
636 1 622 177 0.9161616422326964 0.12422116702675809 0
7 20 0 21 2207474.0 46 2287698.0 71 1314727.0 97 1081223.0 122 1289514.0 123 0
1 635
637 1 576 300 0.9116248541065866 0.09216247911964796 0
13 39 0 40 693709.0 65 999360.0 90 654438.0 115 685849.0 140 1237686.0 165 902453.0 190 1546355.0 215 1741526.0 240 1785988.0 265 782730.0 290 660392.0 291 0
2 635 636
638 1 1388 129 0.9120093890337047 0.1080191399559569 0
13 35 0 36 1216065.0 61 1052411.0 86 1271225.0 111 968140.0 136 975996.0 161 1689712.0 187 1581899.0 212 847151.0 237 473181.0 262 648348.0 287 729354.0 288 0
0
639 1 1204 194 0.9225177044202828 0.05273053473708996 0
13 13 0 14 1114629.0 40 1408321.0 65 1526660.0 91 1420479.0 117 1457333.0 143 1490326.0 168 1268129.0 194 845336.0 220 1051501.0 245 1133770.0 271 804590.0 272 0
1 638
640 1 1366 80 0.9161430663064344 0.14606847744793297 0
11 30 0 31 1381402.0 56 1255001.0 81 864635.0 106 902706.0 131 1182762.0 157 1212794.0 182 890635.0 207 636717.0 232 842089.0 233 0
1 638
641 1 665 298 0.9239584011270202 0.11501464639021283 0
10 119 0 120 1705020.0 143 1810697.0 166 2132468.0 189 1414622.0 213 1607135.0 236 1058641.0 259 756593.0 282 969445.0 283 0
0
642 1 774 36 0.9184769592168067 0.13818518328534443 0
15 1 0 2 952255.0 27 770905.0 51 1010854.0 76 867718.0 101 1098848.0 125 1162322.0 150 1310285.0 175 1821269.0 199 1895422.0 224 1535056.0 249 2204092.0 273 3055514.0 298 3571200.0 299 0
1 641
643 1 1417 173 0.9276312683670082 0.040643764409463615 0
10 38 0 39 2011871.0 65 1685458.0 92 2437372.0 118 1300639.0 145 1171325.0 171 724206.0 198 646473.0 224 1789699.0 225 0
1 641
644 1 561 183 0.9171037907523313 0.04568458889839514 0
8 51 0 52 1841287.0 76 1340837.0 100 1266570.0 125 1247122.0 149 1598926.0 173 949297.0 174 0
0
645 1 1328 122 0.9150017007958418 0.12607507594660128 0
13 31 0 32 858608.0 57 1216057.0 82 1642473.0 107 1647521.0 132 2225075.0 157 1655120.0 183 1986746.0 208 2086170.0 233 2873351.0 258 2747012.0 283 1833945.0 284 0
1 644
646 1 1483 15 0.9278721755696012 0.1428661059192915 0
10 106 0 107 927989.0 130 1467409.0 153 1541803.0 176 1477653.0 200 1539787.0 223 2075684.0 246 2335557.0 269 2695895.0 270 0
0
647 1 1045 170 0.9101692715838393 0.07251318325212332 0
11 28 0 29 1366909.0 55 1228135.0 82 933511.0 108 1200500.0 135 1199706.0 161 1910329.0 187 2028857.0 214 2875503.0 240 1946900.0 241 0
0
648 1 830 162 0.9269905421335466 0.049808540548033346 0
8 133 0 134 1408476.0 158 792669.0 181 1294296.0 205 1230499.0 228 671163.0 252 716316.0 253 0
1 647
649 1 1195 304 0.9261933219777736 0.03847844911515955 0
9 32 0 33 1558467.0 56 1503749.0 79 1108839.0 102 1436626.0 125 1421109.0 148 1340083.0 171 1306672.0 172 0
2 647 648
650 1 1301 127 0.9259927356767849 0.035084381298947476 0
14 19 0 20 685168.0 44 786531.0 68 1058368.0 92 1262722.0 116 1259662.0 140 1619399.0 164 1314683.0 188 2050910.0 212 2254747.0 236 2345733.0 260 1661439.0 284 2099984.0 285 0
0
651 1 1060 292 0.9212887197711732 0.018193874703634486 0
10 106 0 107 1055121.0 132 1679823.0 156 1859840.0 181 1815215.0 205 1878731.0 230 1666772.0 254 1881409.0 279 2020350.0 280 0
0
652 1 1310 103 0.9146953370888715 0.053601104229393445 0
10 0 0 1 1809726.0 25 1250107.0 49 2059954.0 73 1589108.0 97 1421118.0 121 1564421.0 145 940783.0 169 1023675.0 170 0
0
653 1 1256 213 0.9173849387411824 0.1493088730635776 0
9 66 0 67 2341123.0 90 1936091.0 113 2288157.0 135 2160634.0 158 1785155.0 181 1139878.0 204 1282311.0 205 0
1 652
654 1 1396 287 0.9266278587905971 0.09498161365056391 0
9 22 0 23 1918446.0 49 1973171.0 75 1707681.0 101 959267.0 126 1051684.0 152 1046800.0 178 1227435.0 179 0
1 652
655 1 700 11 0.9187580019515734 0.08883664642282235 0
12 54 0 55 2654774.0 81 1559548.0 107 2094178.0 133 2051500.0 159 2010527.0 186 1389497.0 212 1282458.0 238 1527221.0 264 741171.0 290 947553.0 291 0
0
656 1 1106 55 0.917043873290343 0.026026144685746887 0
10 1 0 2 1525107.0 27 1729992.0 51 1825509.0 76 1821178.0 100 2051226.0 125 2052566.0 149 2781061.0 174 1716382.0 175 0
0
657 1 1261 164 0.9170175266010794 0.007698791254680797 0
14 13 0 14 1410940.0 38 1354321.0 63 1349425.0 87 860478.0 112 912660.0 136 1138059.0 161 1220607.0 185 1101667.0 210 827808.0 234 578940.0 259 440790.0 283 338124.0 284 0
0
658 1 876 119 0.9192445937549162 0.12958967707492874 0
8 10 0 11 1273364.0 38 1547075.0 64 815533.0 91 1335640.0 117 1661520.0 144 1541430.0 145 0
1 657
659 1 703 155 0.9202832869411982 0.07062991414411822 0
13 5 0 6 279517.0 30 364651.0 54 406413.0 78 927875.0 102 1120244.0 125 1014559.0 149 1386186.0 173 1248028.0 197 1189569.0 221 1039956.0 245 1518572.0 246 0
1 657
660 1 651 174 0.9156123754821429 0.05186772457951905 0
12 3 0 4 1850622.0 28 2376484.0 51 1715653.0 75 1916852.0 98 3093778.0 122 1855552.0 145 1857608.0 169 1001855.0 192 735371.0 216 947913.0 217 0
0
661 1 1455 88 0.9242728098104688 0.06717379139876527 0
14 18 0 19 3709455.0 43 2547041.0 67 1746357.0 91 1965651.0 115 1028757.0 139 797755.0 163 1587746.0 187 1209395.0 211 1416590.0 235 1835216.0 259 1081754.0 283 1493948.0 284 0
1 660
662 1 971 17 0.9214515585700483 0.12597338518882334 0
10 79 0 80 1319404.0 105 924552.0 130 913198.0 155 1281130.0 179 954208.0 204 1173581.0 229 1188759.0 254 486127.0 255 0
0
663 1 1487 139 0.9237586135469594 0.08892810343888524 0
7 156 0 157 1575053.0 185 1970111.0 213 1314679.0 240 903425.0 268 949838.0 269 0
1 662
664 1 678 130 0.926335026192941 0.0665143306187685 0
12 50 0 51 1441924.0 76 1683001.0 101 1684487.0 126 1196850.0 151 1380539.0 175 1170672.0 200 1418058.0 225 1496472.0 250 1439632.0 275 921174.0 276 0
0
665 1 1308 224 0.9261496376301542 0.07133831821585403 0
12 19 0 20 1276179.0 45 1475270.0 70 1239630.0 94 860354.0 119 1659196.0 144 2066546.0 169 1427116.0 193 1479780.0 218 1273373.0 243 1071417.0 244 0
1 664
666 1 1309 319 0.9283881423455809 0.13634391530601406 0
8 11 0 12 1708440.0 38 1807771.0 65 1837880.0 91 1742979.0 118 1914705.0 144 1701434.0 145 0
0
667 1 879 105 0.9244017011001417 0.14436259042357408 0
9 138 0 139 3188410.0 165 1338858.0 192 1410001.0 219 1618995.0 245 1390292.0 271 1583907.0 298 1504273.0 299 0
1 666
668 1 533 138 0.9190088278571653 0.05061178835783336 0
8 182 0 183 748608.0 206 1224800.0 229 1251395.0 252 1779082.0 275 1313793.0 298 432073.0 299 0
0
669 1 1251 113 0.9167262994073955 0.011017509151407883 0
14 20 0 21 1013963.0 45 1083248.0 69 1100511.0 93 1257841.0 117 2002779.0 141 3167236.0 166 2878746.0 190 1770039.0 214 1225305.0 238 742759.0 262 566625.0 286 526056.0 287 0
0
670 1 1345 89 0.9102320360210959 0.12883342771513015 0
8 156 0 157 1033723.0 181 936523.0 205 1229353.0 230 1354077.0 254 2049272.0 278 2297136.0 279 0
1 669
671 1 1174 32 0.9212301229092006 0.03603124962127215 0
13 39 0 40 1529951.0 66 1505106.0 92 882504.0 118 893322.0 144 1315622.0 170 1533367.0 196 2199969.0 222 1634320.0 248 1700918.0 274 1563937.0 300 1434204.0 301 0
0
672 1 652 124 0.9221039966070627 0.044167097442104265 0
10 56 0 57 1706687.0 83 2918991.0 108 2282272.0 134 1045549.0 160 705012.0 186 741197.0 211 988508.0 237 1120731.0 238 0
0
673 1 686 238 0.9155080003335746 0.036649410638552246 0
13 57 0 58 1652314.0 82 1054857.0 106 1319017.0 130 776925.0 154 1456294.0 178 1085166.0 202 1186971.0 226 1457417.0 250 1780503.0 274 1662079.0 298 1218755.0 299 0
1 672
674 1 1046 37 0.914143342494405 0.006265001997480174 0
15 1 0 2 2362310.0 27 2313766.0 51 1972154.0 76 2175188.0 100 2112603.0 125 2657511.0 149 1429768.0 174 1243581.0 199 1085897.0 223 1058311.0 248 895407.0 272 823090.0 297 687208.0 298 0
0
675 1 664 110 0.9147347372457632 0.1412135707597645 0
14 19 0 20 3494304.0 44 2553042.0 68 2493100.0 92 2370430.0 116 1504366.0 140 1284715.0 163 1056066.0 187 847356.0 211 1434430.0 235 778806.0 259 553455.0 283 550537.0 284 0
1 674
676 1 500 248 0.9244591230735295 0.10214847032392439 0
11 47 0 48 2270040.0 72 1208439.0 97 1075388.0 121 1224713.0 145 1275083.0 169 1085567.0 193 1205513.0 218 1611792.0 242 1583516.0 243 0
0
677 1 605 271 0.9296748427079013 0.12615068218215902 0
8 165 0 166 993516.0 193 1102388.0 220 1124643.0 246 1191390.0 273 1368206.0 300 2191764.0 301 0
1 676
678 1 1360 232 0.9299812823015651 0.0867968584151684 0
14 21 0 22 2995589.0 47 2744349.0 72 2293451.0 98 1894749.0 123 934228.0 148 1121328.0 173 1338643.0 198 1522791.0 223 2131932.0 249 1740914.0 274 1665820.0 299 1507332.0 300 0
0
679 1 919 314 0.9160739266904824 0.06116715815501753 0
9 102 0 103 2109920.0 128 1539647.0 152 842247.0 177 680805.0 202 677446.0 226 654994.0 251 443364.0 252 0
1 678
680 1 588 181 0.9165953151782122 0.012865803291064598 0
10 5 0 6 2010460.0 30 1288799.0 53 1466130.0 77 1844514.0 100 1189999.0 124 1521577.0 147 1232198.0 171 1116079.0 172 0
0
681 1 1183 151 0.9208843170891692 0.10486721997808783 0
12 5 0 6 2038362.0 31 1821942.0 56 1192827.0 82 1293255.0 107 1012094.0 132 1317592.0 157 1965097.0 183 943173.0 208 894465.0 233 938178.0 234 0
1 680
682 1 759 45 0.9246892071906951 0.11291126456034742 0
9 126 0 127 606084.0 153 451832.0 178 552689.0 204 379028.0 230 559876.0 255 1170107.0 281 2211686.0 282 0
0
683 1 855 49 0.9125297258309558 0.11840912069459725 0
13 32 0 33 1026767.0 58 1117873.0 83 1328981.0 108 1641641.0 133 1450935.0 159 1024661.0 184 1201556.0 209 952123.0 234 939345.0 259 978103.0 284 889202.0 285 0
0
684 1 1496 52 0.915190709620515 0.0761005957719807 0
9 73 0 74 902410.0 99 1579894.0 124 1277345.0 149 1191345.0 174 1106224.0 199 1416915.0 224 1323200.0 225 0
1 683
685 1 987 219 0.9113194726275938 0.018162505784043773 0
11 65 0 66 122805.0 90 152791.0 114 132247.0 138 178638.0 163 297618.0 187 503289.0 211 885068.0 235 2035890.0 259 2583814.0 260 0
1 683
686 1 1059 317 0.9114585868220388 0.06348578902834036 0
10 83 0 84 624936.0 107 1197407.0 131 1086862.0 154 1779473.0 177 2104194.0 200 2794286.0 224 1786183.0 247 949681.0 248 0
0
687 1 930 86 0.9139738547313059 0.01737486300525192 0
14 13 0 14 2936291.0 40 2202644.0 65 1164045.0 91 2110664.0 117 1595137.0 143 1208066.0 168 777309.0 194 614571.0 220 1151656.0 246 1467047.0 271 1301515.0 297 1272823.0 298 0
1 686
688 1 605 78 0.9215083455822382 0.03801330894170315 0
15 0 0 1 1879198.0 26 1457273.0 51 1323824.0 76 938013.0 101 808236.0 126 888383.0 151 689115.0 175 956394.0 200 1446737.0 225 1222528.0 250 1001452.0 275 540908.0 300 955016.0 301 0
1 686
689 1 1466 190 0.9185855667145352 0.03426047404980909 0
12 4 0 5 2436295.0 29 3204914.0 53 1364461.0 78 1612546.0 102 1010594.0 126 831674.0 150 748938.0 175 650547.0 199 525941.0 223 853935.0 224 0
1 686
690 1 614 108 0.9205058528582796 0.10089017951317984 0
14 1 0 2 206221.0 28 247445.0 54 547901.0 79 804164.0 105 812979.0 131 819309.0 157 930567.0 183 1212783.0 209 1809271.0 234 1351125.0 260 1636023.0 286 2177769.0 287 0
0
691 1 658 189 0.9157531614877179 0.1360278563616079 0
14 14 0 15 1085247.0 40 1007985.0 66 760066.0 91 547644.0 116 797509.0 141 913310.0 167 844447.0 192 861567.0 217 2004809.0 242 2342406.0 268 2701719.0 293 2155311.0 294 0
1 690
692 1 925 171 0.9224817917927288 0.026925718725334596 0
13 1 0 2 2522700.0 28 2326894.0 53 1874562.0 79 2108405.0 105 2103038.0 131 1238316.0 156 1641508.0 182 2568377.0 208 1711862.0 233 1306119.0 259 1521829.0 260 0
0
693 1 1283 244 0.9104293828034701 0.07429418993668967 0
13 32 0 33 711729.0 59 1793006.0 85 1392774.0 111 915888.0 137 731351.0 163 779673.0 189 683805.0 215 974292.0 241 1808616.0 267 2643843.0 293 3211522.0 294 0
1 692
694 1 1438 121 0.9242153740319725 0.06157497668312884 0
13 56 0 57 1154276.0 81 1740508.0 104 1919287.0 128 1371907.0 152 2082929.0 175 2227402.0 199 2123544.0 223 1287111.0 247 986108.0 270 1138109.0 294 1065999.0 295 0
0
695 1 1210 161 0.918830763274742 0.05416750874202625 0
11 51 0 52 1860219.0 78 1341444.0 105 1294515.0 131 1245107.0 157 1055601.0 184 1457431.0 210 1704545.0 237 1650990.0 263 2308602.0 264 0
1 694
696 1 1006 23 0.9213915203050194 0.051098854466170636 0
11 49 0 50 851350.0 75 767429.0 100 1128193.0 125 1294788.0 150 1271063.0 175 1156618.0 200 2021484.0 225 1993308.0 250 2593079.0 251 0
2 694 697
697 1 852 151 0.9211919264293768 0.005854203265477048 0
12 74 0 75 913820.0 99 899211.0 123 781777.0 147 955847.0 171 1206321.0 195 1213960.0 219 2130235.0 243 1493772.0 267 1302519.0 291 965278.0 292 0
0
698 1 1059 106 0.9166593426791654 0.054809453866079855 0
13 36 0 37 586812.0 62 826371.0 88 1737156.0 113 2046670.0 138 1190057.0 163 756752.0 189 995519.0 214 1095087.0 239 568986.0 265 654696.0 290 535925.0 291 0
0
699 1 1150 277 0.9154334238528643 0.08819214119969829 0
15 1 0 2 735689.0 27 1166366.0 51 1179744.0 76 1374094.0 100 1527613.0 125 946589.0 149 1374708.0 174 2293418.0 199 1300680.0 223 1459030.0 248 2276164.0 272 1949619.0 297 1515873.0 298 0
1 698
700 1 1254 273 0.9287718270978857 0.13244538868215597 0
13 34 0 35 604833.0 61 729484.0 87 1072471.0 113 1308408.0 139 1205132.0 165 1420091.0 190 1379657.0 216 1131467.0 242 1273991.0 268 1702807.0 294 1737373.0 295 0
0
701 1 844 230 0.9266296599414705 0.14434854374256695 0
11 64 0 65 961533.0 90 1469999.0 115 1314097.0 140 804917.0 165 1396147.0 190 1540835.0 215 1869994.0 240 2276599.0 265 2389360.0 266 0
1 700
702 1 751 178 0.9105548556198 0.062494759502303904 0
12 33 0 34 1292799.0 59 1646260.0 84 1731166.0 109 1745906.0 134 1428125.0 160 1137400.0 185 1176607.0 210 1068943.0 235 1071232.0 260 1226874.0 261 0
0
703 1 876 1 0.9253753030275187 0.13769471520839655 0
9 0 0 1 507338.0 28 792202.0 55 752065.0 81 1064261.0 108 1595981.0 135 2719266.0 162 3220641.0 163 0
0
704 1 515 56 0.9284078884410202 0.1081568358764028 0
8 92 0 93 1680212.0 120 2317908.0 147 1092897.0 174 1266335.0 201 917407.0 228 1033325.0 229 0
1 703
705 1 1216 240 0.9168957070271184 0.03586837270287513 0
10 126 0 127 1164382.0 151 717546.0 176 1003790.0 200 1929307.0 224 2249562.0 248 1684281.0 273 1223512.0 297 1278138.0 298 0
2 703 704
706 1 1021 145 0.9118233452754501 0.14750896577250228 0
8 44 0 45 920223.0 70 574312.0 95 770346.0 119 1134108.0 144 2461043.0 169 3169057.0 170 0
0
707 1 733 258 0.9147219013320141 0.1466608875228719 0
11 21 0 22 524577.0 48 498456.0 74 1242468.0 100 770784.0 127 961855.0 153 1221614.0 179 1931602.0 205 1063092.0 231 914342.0 232 0
0
708 1 700 202 0.9260843227931739 0.02427168740157804 0
7 44 0 45 1132171.0 73 1211065.0 101 1053737.0 128 1000067.0 156 928954.0 157 0
1 707
709 1 1044 105 0.9142468323896584 0.13033369906426898 0
11 64 0 65 1847421.0 89 1137008.0 113 1380298.0 137 1637643.0 161 2130862.0 185 2862474.0 209 1833618.0 233 1443527.0 257 1075310.0 258 0
0
710 1 554 15 0.9163365313508275 0.06275542333163199 0
10 86 0 87 804501.0 113 1174990.0 138 1339629.0 164 810783.0 190 681792.0 216 585969.0 241 927106.0 267 1474839.0 268 0
0
711 1 584 191 0.9194618611993701 0.08098345918783904 0
15 9 0 10 2733982.0 34 2213025.0 58 2433185.0 82 1210761.0 106 1557987.0 130 1881703.0 154 1750910.0 178 1741003.0 202 1602772.0 226 1786670.0 250 2118205.0 274 2004807.0 298 1556432.0 299 0
0
712 1 1333 151 0.9229501552926116 0.060123291456997074 0
7 30 0 31 1311052.0 57 1494032.0 83 2390244.0 108 1044328.0 134 1174465.0 135 0
1 711
713 1 1019 130 0.9291499616923546 0.02306214657881159 0
14 21 0 22 1191772.0 46 1094168.0 71 1337840.0 95 1459651.0 119 1181954.0 143 1014599.0 168 1696875.0 192 1726162.0 216 1764275.0 240 1718854.0 265 1485636.0 289 645053.0 290 0
0
714 1 1159 271 0.929074258226995 0.04414535072825071 0
7 40 0 41 935523.0 69 1051300.0 97 933878.0 124 1248960.0 152 1957287.0 153 0
1 713
715 1 823 133 0.9126276427099236 0.09910766060461189 0
11 42 0 43 597890.0 68 1120378.0 94 1121304.0 119 1017237.0 145 1290195.0 170 1057488.0 195 1165489.0 221 1032211.0 246 1120699.0 247 0
1 713
716 1 566 221 0.9280032684512419 0.14356486174668384 0
14 17 0 18 106782.0 42 175210.0 67 226595.0 91 506931.0 115 763784.0 140 1759655.0 164 1315462.0 189 1821492.0 213 1558695.0 237 780216.0 262 764193.0 286 518965.0 287 0
1 714
717 1 1035 196 0.9115116643912073 0.11570150734123577 0
8 70 0 71 2659028.0 96 2166159.0 122 1548008.0 147 1218137.0 173 1195043.0 198 1037363.0 199 0
0
718 1 1203 178 0.9202560546137972 0.12279130115323843 0
11 72 0 73 1147172.0 99 1420859.0 124 1528123.0 150 1801191.0 175 1093145.0 201 1418789.0 227 1136232.0 252 634095.0 278 721094.0 279 0
1 717
719 1 772 25 0.9293320508404506 0.0020801788795161533 0
11 80 0 81 2900805.0 105 1836592.0 129 1459904.0 153 959528.0 177 1019491.0 201 1306136.0 225 1907500.0 249 1969758.0 273 2194993.0 274 0
0
720 1 1217 48 0.9258997680103622 0.03227307795169607 0
11 90 0 91 1229846.0 116 816246.0 141 824737.0 165 1023703.0 190 885209.0 215 1363614.0 239 1319894.0 264 807961.0 289 876587.0 290 0
2 719 721
721 1 739 180 0.9188369315910548 0.028731413355016104 0
11 85 0 86 730812.0 110 1626732.0 135 2092332.0 159 2385109.0 183 1997925.0 207 1423327.0 231 1920757.0 256 1491225.0 280 1480969.0 281 0
0
722 1 651 43 0.9212616991165485 0.06757023164336745 0
14 24 0 25 1588241.0 49 1236772.0 74 579984.0 98 1072084.0 122 958778.0 146 970049.0 171 929126.0 195 1589628.0 219 1848801.0 243 1545477.0 268 1168328.0 292 1832903.0 293 0
0
723 1 663 2 0.9282605062081969 0.07314081173489995 0
12 37 0 38 439320.0 62 593099.0 87 857401.0 111 1121759.0 136 911733.0 160 795937.0 185 1096000.0 209 1951571.0 234 2574365.0 258 1465677.0 259 0
1 722
724 1 550 63 0.9100144750787015 0.1427869848052385 0
13 37 0 38 3365591.0 62 1362176.0 87 1742330.0 111 1293983.0 135 1092054.0 159 1450020.0 184 1350682.0 208 1014333.0 232 615127.0 257 600969.0 281 298855.0 282 0
0
725 1 1106 285 0.9196819764032506 0.09896431886790176 0
11 53 0 54 1723501.0 80 1798536.0 107 2025960.0 133 3074289.0 159 2204798.0 186 2561618.0 212 1079378.0 239 788944.0 265 464342.0 266 0
0
726 1 1437 81 0.9158190896652062 0.07407638838616565 0
11 38 0 39 1315946.0 63 1227289.0 86 648401.0 109 1361530.0 133 1215465.0 157 979517.0 180 1190054.0 203 887650.0 227 1687468.0 228 0
1 725
727 1 1181 67 0.9255562288703478 0.0014969070890536117 0
14 1 0 2 1796653.0 28 1713841.0 53 2058898.0 79 2834729.0 105 1965711.0 131 1804125.0 156 961258.0 182 797358.0 208 719759.0 234 1401118.0 259 1953589.0 285 3115063.0 286 0
3 725 726 728
728 1 1271 41 0.9281157695428833 0.08067854105193083 0
